"id","soiltype","taxgrsc","x","y","uhdicm_a","lhdicm_a","sndmht_a","sltmht_a","clymht_a","uhdicm_b","lhdicm_b","sndmht_b","sltmht_b","clymht_b","uhdicm_c","lhdicm_c","sndmht_c","sltmht_c","clymht_c","uhdicm_d","lhdicm_d","sndmht_d","sltmht_d","clymht_d","uhdicm_e","lhdicm_e","sndmht_e","sltmht_e","clymht_e"
"id2582","S","Pseudogley",578257.194387171,5708084.97099961,0,10,19,69,14.5,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1623","K","Kolluvisol",578265.200013414,5709830.2545479,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2583","L","Parabraunerde",578265.231169677,5716094.68252808,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1624","L","Parabraunerde",578268.223427684,5714769.22676933,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,12.5,52.5,40,50,70,11.5,76.5,14.5,70,90,11.5,76.5,14.5
"id1625","L","Parabraunerde",578273.218359771,5714145.48283326,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,12.5,52.5,40,70,90,12.5,52.5,40
"id1626","L","Parabraunerde",578287.223623047,5716334.58373613,0,10,19,69,14.5,10,30,21,71,10,30,50,21,71,10,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1627","L","Parabraunerde",578292.216293063,5715249.02947197,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id1628","G","Gley",578305.207685261,5714547.31748314,0,10,19,69,14.5,10,30,15,60,30,30,50,15,60,30,50,70,15,60,30,70,90,15,60,30
"id3535","K","Kolluvisol",578310.180548434,5709472.40115642,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,11.5,76.5,14.5,50,70,11.5,76.5,14.5,70,90,11.5,76.5,14.5
"id1629","S","Pseudogley",578311.201608466,5713796.62568455,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,12.5,52.5,40,50,70,20,40,40,70,90,20,40,40
"id3465","G","Gley",578311.202619693,5714001.54153833,0,10,15,60,30,10,30,12.5,52.5,40,30,50,12.5,52.5,40,50,70,12.5,52.5,40,70,90,12.5,52.5,40
"id1630","S","Pseudogley",578314.172860744,5708246.90422758,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,19,69,14.5,50,70,6.5,76.5,23.5,70,90,NA,NA,NA
"id1631","B","Braunerde",578319.198810665,5713870.59522702,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1632","L","Parabraunerde",578321.165594404,5707342.27554623,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2584","S","Pseudogley",578326.166440312,5707903.04532345,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,42.3,31.96,18.8,50,70,NA,NA,NA,70,90,NA,NA,NA
"id3244","Q","Regosol",578328.164668191,5707705.1265616,0,10,35,45,20,10,30,32.9,42.3,18.8,30,50,32.9,42.3,18.8,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2585","G","Gley",578334.194055624,5714109.496964,0,10,21,71,10,10,30,60,26.5,14.5,30,50,66.5,23.5,10,50,70,66.5,23.5,10,70,90,66.5,23.5,10
"id2586","L","Parabraunerde",578335.202739564,5715959.73708663,0,10,21,71,10,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,16.5,66.5,21
"id1633","S","Pseudogley",578338.16320965,5708197.92420692,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,19,69,14.5,50,70,6.5,76.5,23.5,70,90,NA,NA,NA
"id1634","L","Parabraunerde",578341.153890093,5706566.59387666,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1635","K","Kolluvisol",578345.168619831,5709838.2507237,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,35,45,20,50,70,35,45,20,70,90,35,45,20
"id3245","G","Gley",578348.186854079,5713770.63597655,0,10,16.5,66.5,21,10,30,12.5,42.5,55,30,50,12.5,42.5,55,50,70,12.5,42.5,55,70,90,12.5,42.5,55
"id2587","S","Pseudogley",578354.153320566,5707471.22245989,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1636","L","Parabraunerde",578366.140849372,5705911.86255469,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1637","L","Parabraunerde",578369.164799494,5710973.78430051,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id0024","K","Kolluvisol",578369.194127307,5716960.32568022,0,10,19,69,14.5,10,30,19,69,14.5,30,50,21,71,10,50,70,19,69,14.5,70,90,19,69,14.5
"id3466","Q","Regosol",578370.189554481,5716102.67794702,0,10,19,69,14.5,10,30,37.35,28.22,16.6,30,50,37.35,28.22,16.6,50,70,37.35,28.22,16.6,70,90,37.35,28.22,16.6
"id1638","S","Pseudogley",578375.164984058,5711490.57204337,0,10,19,69,14.5,10,30,19,69,14.5,30,50,37.35,28.22,16.6,50,70,37.35,28.22,16.6,70,90,37.35,28.22,16.6
"id1639","L","Parabraunerde",578376.167722704,5712127.31055985,0,10,21,71,10,10,30,21,71,10,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id2588","L","Parabraunerde",578382.189191476,5717007.30621128,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1640","Q","Regosol",578383.154503208,5710003.18274353,0,10,45,34,20,10,30,22.825,35.275,24.9,30,50,35,45,20,50,70,35,45,20,70,90,35,45,20
"id1641","L","Parabraunerde",578385.178876833,5715132.07642996,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,12.5,52.5,40,50,70,11.5,76.5,14.5,70,90,11.5,76.5,14.5
"id1642","S","Pseudogley",578389.14032273,5707613.16402092,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,6.11,71.91,22.09,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1643","K","Kolluvisol",578402.168701357,5714425.36650819,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id1644","K","Kolluvisol",578403.176084586,5716024.70956621,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id3246","N","Ranker",578406.152448925,5711424.59888076,0,10,45,34,20,10,30,37.35,28.22,16.6,30,50,37.35,28.22,16.6,50,70,37.35,28.22,16.6,70,90,37.35,28.22,16.6
"id1645","L","Parabraunerde",578409.154563828,5712097.32258464,0,10,21,71,10,10,30,21,71,10,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id3247","Q","Regosol",578411.132118538,5707696.12985112,0,10,35,45,20,10,30,32.9,42.3,18.8,30,50,32.9,42.3,18.8,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1646","L","Parabraunerde",578412.130337345,5707415.24517251,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,19,69,14.5
"id1647","L","Parabraunerde",578415.171004821,5715958.73651907,0,10,21,71,10,10,30,19,69,14.5,30,50,19,69,14.5,50,70,11.5,76.5,14.5,70,90,11.5,76.5,14.5
"id2589","S","Pseudogley",578424.150261063,5712427.18697721,0,10,21,71,10,10,30,19,69,14.5,30,50,20,40,40,50,70,20,40,40,70,90,20,40,40
"id1648","S","Pseudogley",578428.125145174,5707632.15603601,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,6.11,71.91,22.09,50,70,NA,NA,NA,70,90,NA,NA,NA
"id3248","S","Pseudogley",578430.151461652,5713158.88640017,0,10,57.5,21.5,21,10,30,60,26.5,14.5,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id3249","Q","Regosol",578432.124964307,5707913.04068414,0,10,32.9,42.3,18.8,10,30,29.05,37.35,16.6,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1649",NA,NA,578442.150229971,5713880.58984653,0,10,16.5,66.5,21,10,30,12.5,42.5,55,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2590","S","Pseudogley",578443.118956173,5707568.18223223,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,6.11,71.91,22.09,50,70,6.11,71.91,22.09,70,90,NA,NA,NA
"id2591","S","Pseudogley",578444.148429654,5713672.67522749,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,12.5,52.5,40,50,70,12.5,52.5,40,70,90,12.5,52.5,40
"id1650","L","Parabraunerde",578445.151148549,5714314.41161787,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id1651","L","Parabraunerde",578452.139575421,5712501.1563415,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1652","L","Parabraunerde",578453.124853001,5709566.36164848,0,10,19,69,14.5,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id1653","L","Parabraunerde",578455.124654911,5709686.31237549,0,10,19,69,14.5,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id1654",NA,NA,578461.1459743,5714553.31330864,0,10,15,60,30,10,30,15,60,30,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1655","L","Parabraunerde",578464.107626114,5706936.44153882,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1656","G","Gley",578469.140227429,5714019.5324915,0,10,6.5,76.5,23.5,10,30,12.5,52.5,40,30,50,12.5,42.5,55,50,70,12.5,52.5,40,70,90,12.5,52.5,40
"id2592","Q","Regosol",578472.109009695,5707855.06428945,0,10,35,45,20,10,30,32.9,42.3,18.8,30,50,32.9,42.3,18.8,50,70,32.9,42.3,18.8,70,90,NA,NA,NA
"id1657","L","Parabraunerde",578480.10421893,5707517.20299071,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2593","Q","Regosol",578494.10023536,5707823.07731515,0,10,35,45,20,10,30,32.9,42.3,18.8,30,50,32.9,42.3,18.8,50,70,32.9,42.3,18.8,70,90,NA,NA,NA
"id2594","L","Parabraunerde",578498.108366991,5709810.26118321,0,10,21,71,10,10,30,21,71,10,30,50,21,71,10,50,70,21,71,10,70,90,21,71,10
"id1658","B","Braunerde",578500.09735712,5707715.12161896,0,10,19,69,14.5,10,30,19,69,14.5,30,50,15.51,62.51,19.74,50,70,15.51,62.51,19.74,70,90,15.51,62.51,19.74
"id2595","Q","Regosol",578505.098451063,5708339.86502754,0,10,35,45,20,10,30,32.9,42.3,18.8,30,50,25.85,39.95,28.2,50,70,25.85,39.95,28.2,70,90,NA,NA,NA
"id1659","L","Parabraunerde",578510.137000029,5716726.41993747,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1660","L","Parabraunerde",578511.127583312,5714844.19325618,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id1661","B","Braunerde",578513.092304955,5707723.11827147,0,10,35,45,20,10,30,35,45,20,30,50,35,45,20,50,70,35,45,20,70,90,35,45,20
"id2596","Q","Regosol",578517.092226155,5708027.99304503,0,10,35,45,20,10,30,32.9,42.3,18.8,30,50,25.85,39.95,28.2,50,70,25.85,39.95,28.2,70,90,NA,NA,NA
"id2597",NA,NA,578524.099281611,5710043.16534557,0,10,45,34,20,10,30,29.05,37.35,16.6,30,50,29.05,37.35,16.6,50,70,NA,NA,NA,70,90,NA,NA,NA
"id3250",NA,NA,578525.117616507,5713922.57173792,0,10,19,69,14.5,10,30,12.5,42.5,55,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1662","Q","Regosol",578527.097806814,5709982.19036963,0,10,45,34,20,10,30,22.825,35.275,24.9,30,50,35,45,20,50,70,35,45,20,70,90,35,45,20
"id2598","L","Parabraunerde",578530.077314201,5706016.81891692,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1663","L","Parabraunerde",578541.099839531,5711541.54973375,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2599","S","Pseudogley",578551.076372927,5707507.20676215,0,10,19,69,14.5,10,30,35,45,20,30,50,21.875,28.125,12.5,50,70,21.875,28.125,12.5,70,90,21.875,28.125,12.5
"id1664","B","Braunerde",578554.086871994,5709915.21769326,0,10,45,34,20,10,30,35,45,20,30,50,35,45,20,50,70,35,45,20,70,90,20,40,40
"id2600","Q","Regosol",578557.086591301,5710101.14130133,0,10,45,34,20,10,30,28.125,21.25,12.5,30,50,10.375,43.575,33.2,50,70,10.375,43.575,33.2,70,90,10.375,43.575,33.2
"id3251","Q","Regosol",578559.07093264,5707032.4017301,0,10,41,26.5,35,10,30,38.54,24.91,32.9,30,50,25.625,16.5625,21.875,50,70,25.625,16.5625,21.875,70,90,25.625,16.5625,21.875
"id1665","G","Gley",578562.076242146,5708367.8532219,0,10,19,69,14.5,10,30,19,69,14.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id3252","S","Pseudogley",578562.100198005,5713339.81078327,0,10,57.5,21.5,21,10,30,60,26.5,14.5,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1666","L","Parabraunerde",578564.097679339,5712978.95901821,0,10,21,71,10,10,30,21,71,10,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2601","Q","Regosol",578565.068337528,5706981.42264186,0,10,35,45,20,10,30,32.9,42.3,18.8,30,50,32.9,42.3,18.8,50,70,32.9,42.3,18.8,70,90,32.9,42.3,18.8
"id1667","K","Kolluvisol",578572.068912432,5707664.14220617,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id2602","L","Parabraunerde",578575.10805832,5716066.69020144,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1668","S","Pseudogley",578583.060578486,5706833.48332732,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,19,69,14.5,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2603","Hw","HMoor",578584.097751476,5714649.27252907,0,10,16.5,66.5,21,10,30,12.5,52.5,40,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2604","A","Auenboden",578593.089463021,5713656.68028113,0,10,16.5,66.5,21,10,30,15,60,30,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id3253","Q","Regosol",578596.060359534,5707839.07023833,0,10,32.9,42.3,18.8,10,30,29.05,37.35,16.6,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2605","S","Pseudogley",578604.056690167,5707728.11577387,0,10,19,69,14.5,10,30,35,45,20,30,50,45,34,20,50,70,NA,NA,NA,70,90,NA,NA,NA
"id3536","G","Gley",578608.085778165,5714128.48626208,0,10,12.5,52.5,40,10,30,12.5,42.5,55,30,50,12.5,52.5,40,50,70,12.5,52.5,40,70,90,12.5,52.5,40
"id2606","L","Parabraunerde",578610.075293557,5712093.32246225,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id1669","L","Parabraunerde",578613.051853546,5707456.22741124,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1670","L","Parabraunerde",578616.086075352,5714858.18632615,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,20,40,40,50,70,20,40,40,70,90,20,40,40
"id2607","G","Gley",578621.079094533,5713803.61961724,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id1671","S","Pseudogley",578623.047379772,5707340.27499409,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,6.11,71.91,22.09,50,70,NA,NA,NA,70,90,NA,NA,NA
"id3254",NA,NA,578625.078120412,5713931.56700021,0,10,19,69,14.5,10,30,12.5,52.5,40,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1673","L","Parabraunerde",578627.040812204,5706303.70075575,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1672","L","Parabraunerde",578627.043616178,5706884.46220711,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,19,69,14.5
"id2608","L","Parabraunerde",578631.037452637,5705931.85347533,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1674","L","Parabraunerde",578637.053337795,5709723.29597358,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id1675","K","Kolluvisol",578637.087628233,5716951.3258613,0,10,21,71,10,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id1676","L","Parabraunerde",578642.041168874,5707595.17020058,0,10,19,69,14.5,10,30,16.5,66.5,21,30,50,19,69,14.5,50,70,19,69,14.5,70,90,16.5,66.5,21
"id3255",NA,NA,578644.07249,5714329.40331516,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1677","L","Parabraunerde",578646.049419868,5709643.32876724,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id2609","S","Pseudogley",578647.040267345,5707815.07983896,0,10,19,69,14.5,10,30,35,45,20,30,50,45,34,20,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2610","S","Pseudogley",578648.038584223,5707546.19029251,0,10,27.5,42.5,30,10,30,21.875,28.125,12.5,30,50,45,34,20,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1678","L","Parabraunerde",578651.079921768,5716494.51343064,0,10,19,69,14.5,10,30,21,71,10,30,50,19,69,14.5,50,70,21,71,10,70,90,21,71,10
"id1679","S","Pseudogley",578654.052684063,5710986.77674381,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,11.5,76.5,14.5
"id1680","L","Parabraunerde",578665.024529869,5706005.8229788,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2611","L","Parabraunerde",578675.045196496,5711150.70922069,0,10,21,71,10,10,30,21,71,10,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id1681","A","Auenboden",578680.037092406,5709859.23983122,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id2612","L","Parabraunerde",578687.060125582,5715318.99613416,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1682","S","Pseudogley",578694.018667967,5707147.35392821,0,10,16.5,66.5,21,10,30,19,69,14.5,30,50,4.0625,47.8125,14.6875,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2613","L","Parabraunerde",578699.041221704,5712309.23295332,0,10,19,69,14.5,10,30,21,71,10,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id2614","S","Pseudogley",578703.016702021,5707473.22001144,0,10,27.5,42.5,30,10,30,21.875,28.125,12.5,30,50,45,34,20,50,70,NA,NA,NA,70,90,NA,NA,NA
"id3256","Q","Regosol",578707.013113605,5707049.39411657,0,10,20,40,40,10,30,17.1875,26.5625,18.75,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2615","Q","Regosol",578720.012605857,5708010.99897989,0,10,16.5,66.5,21,10,30,32.9,42.3,18.8,30,50,32.9,42.3,18.8,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1683","L","Parabraunerde",578729.033200708,5713120.89910267,0,10,21,71,10,10,30,21,71,10,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2616","S","Pseudogley",578748.000820371,5707839.06947992,0,10,19,69,14.5,10,30,35,45,20,30,50,45,34,20,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1684","L","Parabraunerde",578748.027908783,5713593.70458809,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2617","L","Parabraunerde",578757.019787315,5712617.10589618,0,10,19,69,14.5,10,30,21,71,10,30,50,15,60,30,50,70,15,60,30,70,90,15,60,30
"id1685","S","Pseudogley",578768.990537765,5707404.24804388,0,10,16.5,66.5,21,10,30,16.5,66.5,21,30,50,6.11,71.91,22.09,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1687","K","Kolluvisol",578774.984976679,5706725.52689872,0,10,19,69,14.5,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id1686","L","Parabraunerde",578775.031939391,5716762.40172153,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2618","L","Parabraunerde",578779.00779613,5711908.39698456,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id2619","S","Pseudogley",578786.982571227,5707209.32805563,0,10,19,69,14.5,10,30,35,45,20,30,50,21.875,28.125,12.5,50,70,21.875,28.125,12.5,70,90,21.875,28.125,12.5
"id1688","K","Kolluvisol",578793.981708813,5707607.16454609,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id1689","K","Kolluvisol",578802.009336434,5714190.4587303,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id1690","L","Parabraunerde",578805.969191443,5705949.84550596,0,10,19,69,14.5,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2621","S","Pseudogley",578805.969607221,5706037.80936189,0,10,41,26.5,35,10,30,20,40,40,30,50,38.54,24.91,32.9,50,70,38.54,24.91,32.9,70,90,38.54,24.91,32.9
"id2620","L","Parabraunerde",578805.971675332,5706475.62946029,0,10,19,69,14.5,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id0025","L","Parabraunerde",578807.017538637,5716394.55254566,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id2622","S","Pseudogley",578809.974766356,5707463.22362004,0,10,19,69,14.5,10,30,35,45,20,30,50,21.875,28.125,12.5,50,70,21.875,28.125,12.5,70,90,21.875,28.125,12.5
"id2623","L","Parabraunerde",578813.995753177,5712285.24178277,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id3257","Q","Regosol",578816.96473013,5705914.85984534,0,10,41,26.5,35,10,30,25.625,16.5625,21.875,30,50,25.625,16.5625,21.875,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2624","S","Pseudogley",578819.975151336,5708378.84729441,0,10,19,69,14.5,10,30,16.5,66.5,21,30,50,18.8,37.6,37.6,50,70,32.9,42.3,18.8,70,90,32.9,42.3,18.8
"id3258",NA,NA,578821.002952867,5714435.35784922,0,10,15,60,30,10,30,NA,NA,NA,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id3259","Q","Regosol",578821.986115273,5710891.81446603,0,10,19,69,14.5,10,30,32.9,42.3,18.8,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1692","K","Kolluvisol",578824.00283186,5714666.26288904,0,10,6.5,76.5,23.5,10,30,16.5,66.5,21,30,50,12.5,52.5,40,50,70,12.5,52.5,40,70,90,12.5,52.5,40
"id1691","K","Kolluvisol",578824.010529833,5716337.57575727,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,15,60,30,70,90,15,60,30
"id2625","S","Pseudogley",578825.967807661,5707315.28434072,0,10,19,69,14.5,10,30,16.5,66.5,21,30,50,19,69,14.5,50,70,19,69,14.5,70,90,19,69,14.5
"id1693","G","Gley",578826.993347405,5712872.00046879,0,10,19,69,14.5,10,30,19,69,14.5,30,50,19,69,14.5,50,70,15,60,30,70,90,15,60,30
"id2626","L","Parabraunerde",578829.961367224,5706278.71028905,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
"id3260","S","Pseudogley",578839.985670318,5712322.22634662,0,10,45,34,20,10,30,42.3,31.96,18.8,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1694","G","Gley",578852.96130841,5708184.9268135,0,10,19,69,14.5,10,30,19,69,14.5,30,50,6.5,76.5,23.5,50,70,6.5,76.5,23.5,70,90,6.5,76.5,23.5
"id3467","Q","Regosol",578854.950669063,5706080.79153266,0,10,41,26.5,35,10,30,38.54,24.91,32.9,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id2627","S","Pseudogley",578854.958543548,5707761.10098947,0,10,19,69,14.5,10,30,35,45,20,30,50,45,34,20,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1695","L","Parabraunerde",578858.999272559,5716913.33856919,0,10,19,69,14.5,10,30,16.5,66.5,21,30,50,16.5,66.5,21,50,70,19,69,14.5,70,90,19,69,14.5
"id3261","Q","Regosol",578862.946873276,5705937.85024668,0,10,41,26.5,35,10,30,25.625,16.5625,21.875,30,50,25.625,16.5625,21.875,50,70,NA,NA,NA,70,90,NA,NA,NA
"id3262","L","Parabraunerde",578865.967506335,5710612.92876556,0,10,11.5,76.5,14.5,10,30,NA,NA,NA,30,50,NA,NA,NA,50,70,NA,NA,NA,70,90,NA,NA,NA
"id1696","L","Parabraunerde",578866.969350083,5711095.73029601,0,10,19,69,14.5,10,30,19,69,14.5,30,50,16.5,66.5,21,50,70,16.5,66.5,21,70,90,16.5,66.5,21
